id,area,type,rwdirusa,rwdiril,rwdirlocal,qlife,pres12_oba_rom,pres12_oba_rom_comment,impress_oba,impress_rom,app_gov_quin,app_pres_oba,el_honest_us,el_honest_il,leg_per_prof,leg_pubemp,leg_st_biz,term_lim,term_leader,cf_lim_leader,prim_nodeclr,redist_hat,redist_neutral,redist_commis,off_otherjob,off_taxrec,off_govprof,off_loans,off_lobby,off_reltax,off_privbiz,off_ethics,off_giftlim,off_giftlim2hi,inf_proc,inf_lgrts,inf_prol,inf_biz,inf_evch,inf_priunion,inf_occupy,inf_teapar,inf_ilcoc,inf_nra,inf_cathch,inf_pubunion,crpt_biz,crpt_ilsprd,crpt_ilothst,crpt_locil,app_citun,cf_limneed,off_2blobby,wealth_reason,wealth_distfair,wealth_fedpolicy,leg_hypoth,abort_leg,lg_rights,id_il,education,ideology,party_aff_og,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,relig_denom,relig_what,born_again,zip,birth_yr,rac_eth1,hhinc1,education_redo,ideology_redo,party_aff_redo,employ_time_redo,gender,language,areacode,party_aff1,Generation,hhinc,party_aff,rac_eth
013131,3,1,2,2,2,4,5, ,1,4,1,1,1,2,4,4,4,1,4,4,4,1,3,1,4,4,4,4,4,3,4,4,50, ,2,3,1,2,1,2,1,2,2,1,2,1,9,1,1,2,3,1,1,1,1,2,2,1,1,2,5,2,7,3, ,1,5, ,1,1, ,2,62234,1952,1,4, , , ,3,2,1,618,3,2,2,3,1
012368,2,1,2,2,1,1,5, ,2,5,4,2,2,2,1,9,9,3,9,2,1,2,2,3,2,3,3,4,1,2,1,4, ,10000,2,1,2,2,1,2,1,2,2,1,2,2,2,2,3,2,9,1,1,2,1,9,2,3,2,2,4,3,7,4, , ,3,1, ,5, , ,60174,1976,1,7, , , ,4,2,1,630,3,3,4,3,1
013508,1,1,2,2,3,4,5, ,1,3,3,1,1,2,4,3,4,1,4,2,9,1,1,1,3,4,4,4,4,3,4,4, ,999999,3,3,3,9,3,1,3,3,2,2,2,1,1,1,1,1,3,1,1,4,1,9,1,2,1,1,5,3,7,1,4, ,3,1, ,5, , ,60654,1963,1,7, , ,7, ,1,1,312,3,2,4,3,1
013949,2,1,2,2,2,4,5, ,1,5,1,1,9,2,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,3,4,4,0, ,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,9,2,2,1,3,3,5,1,4, ,1,1, ,19, ,2,60084,1956,1,7, , , ,1,1,1,847,3,2,4,3,1
014464,3,1,3,2,3,2,6,NOT VOTING,9,1,1,4,1,1,4,9,4,1,9,1,3,4,4,1,4,4,4,4,4,4,3,4,25, ,3,2,1,1,9,2,9,9,9,2,9,2,9,1,1,2,9,9,1,3,2,9,1,2,1,1,5,1,3,1,1, ,5, ,1,99, ,2,62298,1951,1,9, , , ,1,2,1,618,1,2,9,1,1
014740,2,1,2,2,2,3,5, ,1,4,4,1,1,2,4,4,4,1,3,4,4,2,3,1,2,3,3,4,4,3,4,3,100, ,2,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,3,2,1,1,1,1,2,2,2,1,6,3,5,1,1, ,3,1, ,5, , ,60402,1966,1,5,6, , , ,1,1,708,3,3,2,3,1
011461,2,1,2,2,1,1,3, ,4,4,4,4,2,2,1,1,1,1,3,1,4,2,3,1,3,3,3,3,3,4,4,4, ,100,2,1,2,2,3,2,9,9,3,2,2,2,1,2,1,2,3,2,1,2,1,2,1,2,3,1,6,3,7,3, ,4,1,1, ,13, ,2,60523,1931,1,3, ,5, , ,1,1,630,3,1,1,3,1
012336,3,1,2,2,2,3,5, ,1,4,1,1,1,2,4,4,4,1,4,1,4,1,4,1,4,4,4,4,4,3,4,4,0, ,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,2,1,2,9,2,2,2,1,1,3,3,5,3, ,9,4, ,1,13, ,2,62226,1942,1,9, ,4, , ,2,1,618,3,1,9,3,1
013791,3,1,2,2,2,3,5, ,1,4,1,1,1,1,3,2,2,1,4,4,4,1,4,1,3,3,3,4,4,3,4,4, ,999999,1,1,3,3,3,3,2,2,2,3,3,3,1,1,1,2,2,2,2,2,2,1,1,3,2,1,5,1,5,1,2, ,1,1, ,14, ,2,62685,1972,1,5, ,2, , ,2,1,618,3,3,2,3,1
000340,3,1,2,2,2,3,3, ,3,3,4,4,2,2,4,3,3,1,3,3,3,2,3,1,3,1,4,4,3,2,3,4,100000, ,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,1,5,3,2,3, ,1,3,1, ,13, ,2,61924,1947,1,4, ,5, , ,2,1,217,1,2,2,1,1
011116,2,1,2,2,2,3,4, ,2,4,1,2,1,9,4,2,1,1,4,9,4,2,3,2,1,4,4,4,4,2,3,4,5000, ,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,3,2,1,1,1,2,1,2,2,1,2,3,5,2,4, ,1,1, ,16, ,1,60625,1962,1,2, ,4, , ,2,1,773,3,2,1,3,1
010596,2,1,2,2,2,3,9, ,2,3,4,1,2,2,4,2,1,1,4,1,4,1,3,2,3,4,4,4,4,4,3,4,500, ,2,3,1,3,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,2,9,1,2,1,1,1,2,2,5,1,2, ,3,1, ,13, ,2,60025,1970,1,1,2, , , ,2,1,847,3,3,1,3,1
013450,3,1,2,2,1,2,9, ,2,9,4,4,1,1,4,3,1,2,3,2,3,2,2,1,3,4,4,4,3,3,3,4,200, ,2,2,2,2,2,2,9,1,2,2,2,2,2,1,3,1,3,2,2,2,2,1,2,1,1,1,1,9,5,3, ,1,5, ,1,30, ,2,61820,1943,1,4, ,9, , ,1,1,217,3,1,2,3,1
010816,2,1,1,1,1,2,1, ,4,2,2,4,2,2,1,1,1,2,1,4,1,1,1,2,1,1,1,1,1,1,1,4,1, ,2,2,2,3,2,3,1,1,1,1,2,2,1,1,3,3,4,1,1,2,2,1,2,2,1,1,4,3,1,3, ,4,4, ,1,5, , ,64044,1943,3,2, , ,1, ,2,1,630,1,1,1,1,3
011165,2,1,1,2,1,2,1, ,4,2,4,4,1,1,1,2,2,1,1,9,1,2,2,1,3,4,4,3,4,3,3,4, ,10000,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,1,1,9,1,1,1,3,1,1,3, ,4,4, ,2, ,5, ,60076,1924,1,1, , ,1, ,1,1,847,1,1,1,1,1
012348,3,1,2,2,2,5,5, ,1,4,1,1,2,2,1,1,1,1,3,1,4,1,1,1,3,4,4,3,4,3,3,4, ,1000,2,1,2,2,9,1,9,2,2,2,2,2,1,1,1,2,3,1,1,2,2,1,2,2,3,1,3,3,7,3, ,1,1,1, ,30, ,1,62347,1937,1,2,3, , , ,2,1,217,3,1,1,3,1
013473,2,1,2,2,1,3,5, ,2,5,1,1,2,2,4,4,1,1,4,2,4,3,4,2,3,4,4,4,4,3,4,4,500, ,2,2,1,2,1,1,3,3,1,3,1,1,1,1,1,3,3,2,2,2,1,9,9,4,2,1,5,2,7,1,3, ,4, ,1,16, ,2,60645,1961,1,5, , ,7, ,1,1,773,3,2,2,3,1
014002,2,1,1,1,1,3,1, ,5,4,4,4,1,2,3,3,3,1,3,4,3,4,3,1,4,4,4,4,3,1,3,4,1000, ,3,3,3,2,2,3,2,2,2,2,3,3,1,1,3,2,3,1,2,2,2,1,1,3,1,2,3,2,2,1,1, ,2,1, ,5, , ,60459,1974,4,5,3, , , ,2,1,708,1,3,2,1,3
014538,2,1,2,1,1,2,1, ,5,1,9,5,2,2,4,4,4,1,4,4,4,9,3,1,4,4,4,4,4,4,4,4, ,999999,3,3,1,1,1,3,3,1,1,1,1,3,1,1,3,3,1,1,1,2,2,1,2,1,1,1,3,1,1,3, ,3,2,2, , ,6, ,60201,1930,1,2, , , ,3,2,1,847,1,1,1,1,1
011340,2,1,2,2,1,4,5, ,1,5,1,1,2,2,4,4,4,1,4,9,4,1,9,1,4,4,4,1,4,1,1,4, ,1,1,1,2,3,1,1,1,3,3,3,1,1,1,1,1,2,3,1,9,1,1,2,2,2,3,1,5,3,7,1,4, ,4, ,1,5, , ,60532,1957,1,7, , , ,1,1,1,630,3,2,4,3,1
012930,2,1,2,2,2,2,1, ,3,3,4,3,2,1,4,3,4,1,4,4,2,2,2,2,3,3,3,3,1,3,3,4, ,999999,3,3,1,2,1,1,3,1,2,1,1,2,1,1,3,3,1,1,1,3,9,1,1,1,1,1,5,1,3,3, ,1,3,2, , ,8, ,60077,1936,1,9,5, , , ,2,1,847,1,1,9,1,1
013342,3,1,2,2,3,2,5, ,1,4,1,1,2,2,4,1,1,1,1,1,1,1,4,1,3,4,4,4,4,4,3,4, ,999999,1,1,2,2,3,1,9,2,2,2,2,2,9,1,1,2,1,1,1,4,1,2,2,3,4,1,5,3,7,3, ,9,1,1, ,20, ,1,61270,0,1,9, , ,7, ,2,1,815,3,0,9,3,1
011533,3,1,2,2,1,2,5, ,2,4,1,1,2,2,4,4,4,1,3,3,4,1,3,1,2,4,3,3,4,3,9,2, ,999999,3,1,3,3,3,1,1,3,3,3,9,1,1,1,1,2,1,1,1,1,1,2,2,2,3,1,5,3,7,1,2, ,1,1, ,16, ,1,61524,1951,1,5, , ,7, ,2,1,309,3,2,2,3,1
012483,1,1,1,2,2,2,1, ,5,1,4,4,1,1,4,3,4,1,3,4,4,2,3,1,4,4,4,3,4,4,4,4, ,1000,3,3,2,1,2,3,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,1,9,2,1,1,5,2,3,1,1, ,5, ,3, , , ,60612,1982,1,9, ,2, , ,1,1,312,1,3,9,1,1
012967,3,1,2,2,2,3,5, ,2,4,4,1,2,2,1,1,4,1,4,9,9,1,9,3,2,9,3,3,9,1,2,4, ,100,2,2,2,2,2,2,2,2,2,2,2,1,9,1,1,3,1,1,9,1,1,2,2,3,4,1,6,3,1,3, ,3,4, ,1,19, ,2,61279,1927,1,2, ,4, , ,2,1,309,1,1,1,1,1
011985,2,1,2,2,2,2,3, ,3,2,4,3,2,2,4,4,4,1,1,4,4,3,1,2,3,4,4,4,4,4,4,4,100, ,2,3,2,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,6,1,2,1,1, ,2,1, ,5, , ,60613,1953,1,6, ,2, , ,1,1,773,1,2,3,1,1
013129,3,1,2,2,2,2,5, ,1,4,2,1,1,1,4,4,4,1,3,9,9,1,4,1,1,4,4,3,4,4,3,4,5, ,1,1,3,2,9,1,9,2,3,2,3,1,2,1,1,2,1,2,1,1,2,1,9,3,3,1,4,3,6,1,4, ,1,1, ,5, , ,62467,1969,1,9, ,4, , ,1,1,217,3,3,9,3,1
014380,2,1,2,2,2,1,5, ,4,4,4,4,1,1,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,3,4,3,250, ,1,1,2,2,2,3,1,2,2,1,2,3,1,1,1,1,1,1,1,2,1,2,2,3,2,1,5,2,2,3, ,3,1,1, ,5, , ,60638,1954,1,5, ,3, , ,1,1,773,1,2,2,1,1
010108,2,1,1,2,1,2,1, ,4,1,4,4,2,2,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,4,3,4, ,5000,3,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,3,2,1,2,2,1,2,1,2,1,3,3,2,3, ,3,1,1, ,21, ,2,60515,1930,1,2,3, , , ,2,1,630,1,1,1,1,1
011082,3,1,3,2,1,2,6,RON PAUL,3,3,1,2,2,2,9,9,2,1,4,4,4,1,3,2,2,1,2,3,1,2,1,4, ,999999,2,2,3,3,3,3,3,3,2,3,3,1,1,1,1,2,2,1,2,2,1,2,9,3,3,1,2,2,5,1,1, ,4, ,1,98, ,2,60921,1959,1,3, , ,5, ,1,1,815,3,2,1,3,1
013567,3,1,1,2,1,3,1, ,4,1,2,5,2,2,2,2,2,1,4,2,4,1,4,1,4,4,4,4,3,3,1,4,500, ,3,1,1,1,1,3,9,1,3,3,1,1,1,1,1,2,3,2,2,2,2,1,2,2,1,1,2,2,1,3, ,1,5, ,1,5, , ,61241,1945,1,4,2, , , ,2,1,309,1,1,2,1,1
014373,3,1,2,2,1,3,5, ,1,4,1,1,1,1,4,4,4,1,4,4,4,1,4,1,1,4,4,4,1,1,3,4,500, ,2,2,2,2,2,1,9,2,2,3,2,1,1,1,3,3,1,1,2,1,1,2,1,2,2,2,3,3,7,4, , ,4, ,1,30, ,2,61081,1961,1,5,3, , , ,2,1,815,3,2,2,3,1
010815,2,1,1,1,1,4,1, ,5,2,4,5,1,1,3,2,2,1,3,3,3,1,2,2,4,4,4,4,3,4,4,4,15, ,2,2,1,2,2,2,2,1,2,1,1,2,1,1,3,3,3,2,1,2,2,1,2,2,3,1,3,3,1,1,1, ,1,1, ,3, ,2,60644,1963,2,3, ,3, , ,2,1,773,1,2,1,1,2
011423,3,1,1,1,1,2,1, ,5,1,5,4,2,1,1,4,4,1,4,4,3,3,3,1,4,3,4,3,4,4,4,4,0, ,2,2,2,1,2,2,3,1,2,1,2,2,1,1,3,3,1,2,1,2,2,1,2,3,2,1,4,3,3,1,1, ,2,1, ,5, , ,60451,1963,1,4, , ,3, ,1,1,815,1,2,2,1,1
010782,2,1,2,2,1,2,3, ,3,3,4,4,9,9,3,2,3,1,3,3,3,2,2,1,4,9,3,3,9,4,4,9, ,999999,2,1,2,1,2,9,9,2,9,2,2,2,9,9,3,9,2,1,9,2,2,9,9,2,3,1,2,1,9,2,2, ,1,1, ,18, ,1,60419,0,2,9, ,9, , ,2,1,708,9,0,9,9,2
012596,3,1,1,2,1,3,1, ,5,1,1,5,9,2,1,3,1,1,9,1,4,1,3,3,2,3,4,9,4,4,4,4,0, ,9,3,3,1,3,9,1,9,2,3,3,3,1,1,1,2,1,2,2,2,1,2,2,1,1,1,2,2,1,3, ,1,5, ,1,31, ,2,61489,1941,1,3, ,3, , ,1,1,309,1,1,1,1,1
013533,2,1,1,3,2,2,1, ,5,1,2,5,2,1,4,4,4,2,3,2,3,1,4,1,4,4,4,4,4,4,4,4,100, ,2,2,2,2,2,3,9,1,1,1,2,2,1,1,1,2,1,2,1,3,2,1,2,2,1,1,5,1,1,1,1, ,5, ,1,16, ,2,60619,1959,2,5, , ,1, ,1,1,773,1,2,2,1,2
010380,2,1,2,2,1,2,4, ,1,4,1,1,2,2,4,4,4,1,1,4,3,2,3,1,4,3,4,4,4,3,3,4,0, ,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,3,2,1,2,1,2,2,2,2,1,3,3,7,3, ,4,3,1, ,5, , ,60565,1944,1,5,3, , , ,2,1,630,3,1,2,3,1
010866,3,1,2,2,2,3,5, ,1,4,1,1,1,1,4,3,3,1,4,3,1,2,3,1,3,3,4,4,3,3,3,3,250, ,2,2,2,3,2,1,2,2,2,2,2,1,2,2,1,3,3,2,1,1,1,2,1,2,2,1,5,3,6,1,3, ,3,1, ,14, ,1,61114,1966,1,7, , ,6, ,1,1,815,3,3,4,3,1
011433,3,1,1,2,1,4,1, ,4,2,2,4,2,2,4,3,3,1,4,4,3,1,4,1,3,3,4,4,4,3,3,4,0, ,2,2,2,1,2,1,2,2,9,1,1,3,1,1,1,2,1,1,1,2,2,1,1,2,1,1,4,1,3,1,1, ,4, ,1,13, ,2,61115,1962,1,4, ,2, , ,1,1,815,1,2,2,1,1
011874,1,1,1,2,2,2,1, ,5,1,5,4,1,2,4,2,4,1,4,3,4,2,4,1,1,3,4,4,4,4,1,4,500, ,3,2,1,3,1,2,3,1,2,2,2,2,1,1,1,1,3,2,2,2,2,1,1,1,1,1,6,1,1,1,2, ,5, ,1,5, , ,60607,1981,1,7, , , ,1,2,1,312,1,3,4,1,1
012570,1,1,1,2,2,1,1, ,5,1,2,4,2,2,4,9,4,1,4,4,3,9,3,1,4,4,4,4,4,4,4,4,0, ,9,9,9,9,9,1,9,9,9,9,9,3,9,1,1,1,9,1,1,4,2,1,2,2,1,1,5,1,2,2,1, ,5, ,3, , , ,60610,1981,1,5, , ,2, ,2,1,312,1,3,2,1,1
013186,3,1,1,3,1,2,1, ,5,3,2,5,1,1,4,9,2,1,9,2,2,3,1,1,4,4,4,4,9,4,2,2,0, ,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,1,1,2,9,2,1,1,2,1,6,2,4,3, ,3,4, ,1,14, ,2,60178,1947,1,9, , ,4, ,1,1,815,2,2,9,2,1
012195,3,1,2,2,2,3,5, ,1,4,1,1,1,1,1,2,2,1,4,1,1,4,4,1,4,4,3,4,4,3,3,4,0, ,2,1,3,3,3,2,9,2,3,3,2,3,1,1,3,2,1,1,1,2,2,9,2,2,2,1,2,3,4,3, ,1,1,1, ,3, ,1,62286,1947,1,9, , , ,3,1,1,618,2,2,9,2,1
013275,2,1,1,1,3,1,1, ,5,1,4,5,2,2,1,2,2,2,4,1,9,1,4,1,3,4,4,4,4,4,4,4, ,0,3,3,1,2,1,9,2,1,9,1,1,2,9,1,3,2,1,2,1,9,2,1,2,1,1,1,6,1,1,1,1, ,4, ,2, ,8, ,60091,1956,1,4, , ,1, ,2,1,847,1,2,2,1,1
012933,3,1,1,2,1,1,1, ,5,1,4,5,1,1,1,3,1,1,3,1,1,2,4,1,4,3,4,4,4,4,3,3,0, ,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,9,1,1,2,2,1,1,1,6,1,1,3, ,9,3,1, ,5, , ,60423,1942,1,5, ,2, , ,2,1,815,1,1,2,1,1
014347,3,1,2,2,2,4,5, ,1,4,1,1,1,1,4,4,3,1,4,4,4,3,3,1,2,4,4,4,4,3,2,4,0, ,2,3,2,2,2,1,2,3,1,2,2,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,3,3,6,1,1, ,4, ,1,16, ,1,99999,1970,1,2, , ,6, ,1,1,618,3,3,1,3,1
013540,3,1,2,2,2,3,5, ,1,4,2,1,1,2,1,2,1,1,3,1,2,1,3,2,2,3,2,4,3,2,3,4,100, ,1,1,1,3,3,1,1,2,3,1,3,1,1,1,1,2,1,2,1,1,1,2,1,2,3,1,5,3,7,1,1, ,3,1, ,5, , ,62711,1966,1,7, , ,7, ,1,1,217,3,3,4,3,1
014677,3,1,2,2,1,3,5, ,1,4,2,1,1,1,4,4,4,1,4,3,4,1,4,1,3,3,3,4,4,3,3,4,500, ,2,1,2,3,3,1,2,3,3,3,3,1,2,1,1,2,9,1,1,1,1,2,2,2,3,1,3,3,7,1,1, ,3,1, ,3, ,1,60441,1977,1,9, ,4, , ,2,1,815,3,3,9,3,1
015527,3,2,3,3,1,1,6,DON'T KNOW,1,1,9,2,1,1,4,4,4,1,3,3,4,4,2,1,4,4,4,4,4,4,2,4, ,500000,3,3,3,3,1,1,3,1,3,3,3,1,2,2,1,2,1,2,1,2,1,2,2,1,1,2,4,3,7,1,1, ,1,1, ,5, , ,60098,1991,1,1, ,4, , ,1,1,815,3,4,1,3,1
016961,3,2,3,3,1,2,9, ,4,9,1,5,2,2,9,9,9,3,9,9,9,2,9,3,3,3,9,9,1,1,9,1, ,999999,1,1,2,9,2,9,9,9,9,3,3,3,9,9,3,3,9,9,9,9,9,9,9,3,4,1,2,3,9,3, ,9,5, ,1,3, ,2,62650,1958,1,9, ,5, , ,2,1,217,9,2,9,9,1
015837,2,1,2,2,2,2,3, ,2,4,2,2,1,1,4,4,4,1,4,4,2,1,2,1,1,3,2,1,3,1,3,4,500, ,2,2,2,3,2,2,1,2,2,2,2,1,2,1,1,3,3,1,2,1,1,2,1,1,2,1,6,2,6,1,4, ,2,1, ,5, , ,60491,1980,1,6,6, , , ,1,1,708,3,3,3,3,1
017209,2,1,2,2,1,2,5, ,1,5,1,1,9,2,4,9,4,1,4,4,3,1,9,1,3,2,3,3,3,2,3,4,0, ,1,1,3,2,2,2,9,2,2,2,2,2,1,1,1,3,2,2,1,1,9,2,1,2,2,1,2,3,7,1,9, ,1,1, ,5, , ,60516,1950,1,4, , , ,1,2,1,630,3,2,2,3,1
020574,3,1,1,3,3,1,1, ,5,2,2,5,1,1,4,4,4,1,3,3,9,1,3,1,2,3,3,3,4,4,4,4,1000, ,2,2,1,2,2,2,3,1,2,1,2,2,2,9,3,2,1,1,1,2,2,1,2,1,1,1,6,1,2,3, ,4,3,1, ,14, ,2,62832,1946,1,7,6, , , ,2,1,618,1,1,4,1,1
021200,2,1,1,2,1,3,1, ,4,4,2,4,2,2,4,4,3,1,4,4,4,2,4,1,4,4,4,4,4,3,4,4,500, ,2,2,1,1,1,1,3,1,2,1,1,1,2,2,3,2,1,1,1,2,2,1,1,1,1,1,5,1,3,4, , ,2,1, ,30, ,2,60010,1965,1,6,5, , , ,2,1,847,1,3,3,1,1
022641,3,1,2,2,1,1,5, ,1,5,1,1,1,2,4,4,4,1,4,4,4,1,4,1,4,3,4,4,4,3,3,4,5000, ,2,2,2,2,2,1,2,2,3,2,2,2,2,1,3,3,1,1,1,2,1,2,2,2,1,1,6,3,7,3, ,2,2,1, ,5, , ,61201,1945,1,5,6, , , ,2,1,309,3,1,2,3,1
015902,1,1,1,2,2,1,1, ,4,2,5,5,2,2,4,4,4,1,4,4,4,1,4,1,4,4,4,4,4,4,4,4,50, ,2,2,2,2,9,2,9,9,2,1,9,2,1,1,1,1,4,2,1,4,9,1,2,1,1,1,5,3,3,3, ,3,4, ,2, ,6, ,60610,1942,1,5, , , ,3,2,1,312,1,1,2,1,1
016698,2,1,2,3,1,2,6,INDEPENDENTS,2,3,9,1,9,1,1,4,4,1,4,4,4,1,2,1,3,4,4,4,2,4,4,4, ,999999,1,9,1,1,9,9,9,9,9,3,9,9,1,9,3,2,1,2,1,2,2,1,2,2,3,1,3,3,4,1,1, ,5, ,3, , , ,60554,1952,1,9, ,9, , ,1,1,630,2,2,9,2,1
020058,3,1,2,2,3,4,1, ,4,2,9,4,2,2,9,9,9,3,9,9,3,2,9,3,3,9,3,3,9,1,9,3,0, ,9,2,2,9,9,9,3,9,9,2,1,9,2,2,3,9,9,2,2,2,2,1,1,2,1,1,3,1,2,4, , ,5, ,3, , , ,62002,1980,1,1, , , ,4,1,1,618,1,3,1,1,1
020399,3,1,1,1,1,2,1, ,5,4,5,5,1,1,4,4,1,1,4,4,4,4,4,2,3,3,4,4,4,4,4,3, ,999999,2,1,1,1,1,1,1,3,1,1,2,3,1,1,3,9,9,9,9,1,2,1,1,3,1,1,2,3,7,1,9, ,3,1, ,98, ,1,65103,1957,2,9, , ,1, ,1,1,815,3,2,9,3,2
016295,1,2,2,2,2,4,5, ,1,4,2,1,2,2,9,2,4,3,1,3,4,1,4,1,4,4,4,4,3,4,4,4,25000, ,9,3,3,2,2,2,2,3,1,2,2,1,1,1,1,3,1,1,1,1,1,2,2,2,2,1,3,3,5,3, ,3,1,1, ,5, , ,60452,1940,1,3, , , ,1,1,1,312,3,1,1,3,1
022251,2,1,1,2,2,2,3, ,3,3,4,4,1,1,9,9,9,3,9,9,3,2,9,3,2,3,3,4,3,3,2,4,100000, ,3,2,1,2,2,2,2,2,2,3,3,2,1,1,3,9,9,1,2,2,9,2,2,2,2,1,5,3,9,1,9, ,1,1, ,5, , ,60190,1963,1,6,5, , , ,1,1,630,9,2,3,9,1
023755,3,1,2,2,1,3,4, ,2,4,1,1,1,1,1,1,1,1,4,9,4,4,4,1,4,4,4,4,4,4,4,4,500, ,1,1,1,2,2,1,1,2,2,2,1,1,1,1,3,2,1,2,1,1,1,2,2,2,2,1,5,3,7,3, ,2,1,1, ,13, ,2,61738,1925,1,4, ,5, , ,1,1,309,3,1,2,3,1
015054,1,2,2,2,1,2,5, ,1,5,2,1,2,2,4,9,1,1,4,4,1,1,3,1,9,1,1,4,4,1,3,4,100, ,1,1,2,2,2,1,9,2,2,2,2,2,2,1,1,2,3,2,1,1,1,2,2,2,2,1,3,3,5,1,1, ,4, ,1,16, ,2,60046,1944,1,5,3, , , ,1,1,312,3,1,2,3,1
016653,3,1,2,2,1,3,3, ,2,2,2,2,2,2,2,2,1,2,3,2,4,1,3,1,3,3,4,4,3,3,4,4, ,999999,9,9,9,9,9,9,9,9,9,2,9,1,1,1,3,2,2,2,1,2,2,1,2,2,3,1,2,2,9,3, ,9,2,1, ,14, ,1,62466,1939,1,1,2, , , ,2,1,618,9,1,1,9,1
014981,1,2,2,2,1,2,5, ,2,4,1,1,1,1,4,9,9,1,4,3,9,9,9,3,3,3,3,3,3,2,4,3,250, ,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,3,3,2,1,1,1,2,1,3,2,1,6,9,8,1,1, ,4, ,1,5, , ,60657,1964,1,7, , ,8, ,1,1,312,9,2,4,9,1
016569,3,2,1,1,3,1,1, ,5,2,1,5,1,1,2,2,1,1,1,4,1,1,3,1,1,3,3,4,1,1,3,3, ,1000,9,3,2,2,9,2,9,2,9,2,1,2,1,1,2,3,1,2,2,2,2,1,2,3,1,1,2,2,1,2,1, ,4, ,1,88, ,2,61610,1992,1,1, , , ,2,2,1,309,1,4,1,1,1
018687,1,2,1,3,3,3,1, ,4,1,1,5,1,1,2,1,1,2,1,1,1,4,1,2,4,4,4,4,9,4,4,4, ,999999,9,1,9,9,9,3,9,9,9,9,9,3,9,9,3,3,1,2,9,1,9,9,1,3,3,2,3,3,1,4, , ,1,1, ,18, ,1,60637,1967,2,1,2, , , ,1,1,312,1,3,1,1,2
020794,1,2,2,2,1,2,2, ,4,4,4,4,1,1,4,3,4,1,3,4,3,3,3,1,3,3,3,3,3,2,2,2,500, ,2,2,2,2,1,2,3,2,1,1,1,2,2,2,3,2,1,1,1,2,2,1,2,1,1,1,3,2,3,1,1, ,4, ,1,5, , ,61032,1957,1,6, , , ,1,1,1,312,1,2,3,1,1
021655,1,2,1,1,1,3,1, ,3,3,4,5,1,1,1,1,1,2,9,1,1,1,1,2,2,2,2,4,4,2,2,4, ,999999,3,1,9,1,9,9,9,9,1,1,9,9,1,1,3,3,9,1,2,2,2,1,9,1,1,2,2,1,1,4, , ,4, ,1,3, ,2,60620,1950,2,9, , ,1, ,2,1,312,1,2,9,1,2
015359,2,2,1,2,2,5,3, ,3,2,4,5,2,2,2,1,2,2,2,2,1,1,1,1,1,4,1,4,4,4,9,4,500, ,1,1,1,9,9,9,1,1,2,1,9,9,1,1,1,3,1,1,2,1,2,1,1,2,1,1,2,2,3,3, ,1,1,1, ,3, ,1,60620,1943,2,2, ,9, , ,1,1,773,1,1,1,1,2
019910,3,2,2,2,2,5,5, ,1,4,2,1,1,2,1,9,1,1,3,2,2,2,3,3,3,2,4,3,4,4,4,4,1000, ,1,1,3,1,2,2,1,2,2,2,3,2,1,1,1,3,1,1,1,1,1,1,2,2,2,1,6,3,7,1,3, ,2,1, ,31, ,1,62801,1954,1,6,6, , , ,2,1,618,3,2,3,3,1
021472,2,2,1,2,2,2,9, ,4,1,4,4,2,2,4,1,1,1,1,4,4,1,4,1,4,4,3,2,4,1,9,4, ,10000,1,3,3,1,3,3,1,1,3,1,1,3,1,1,1,3,3,1,1,3,2,1,2,2,1,1,4,3,7,4, , ,5, ,2, ,7, ,60004,1970,6,3, ,5, , ,1,1,847,3,3,1,3,3
022790,2,2,3,1,1,3,3, ,2,4,4,1,2,1,9,2,3,2,4,4,4,2,2,2,3,4,9,4,4,3,9,3,0, ,2,2,9,2,2,2,2,2,2,2,2,2,1,1,3,2,4,2,9,2,9,1,2,2,3,1,3,2,9,3, ,3,5, ,1,13, ,2,60152,1943,1,3, , ,9, ,1,1,847,9,1,1,9,1
